,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_width,screen_height,screen_revolution,battery,webcam,weight,price,screen_full
84,Laptop Lenovo ThinkPad E14 Gen 5 21JK007XVN (Core™ i7-1355U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Xám),Lenovo,Intel,i7,16.0,40.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,47.0,1,1.43,25690000.0,1920x1200
85,Laptop Lenovo ThinkPad E16 Gen 1 21JN006GVN (Core™ i7-1355U | 16GB | 512GB | Intel Iris Xe | 16 inch WUXGA | Win 11 | Đen),Lenovo,Intel,i7,16.0,40.0,intel,SSD,512,Windows 11,16.0,1920.0,1200.0,WUXGA,47.0,1,1.81,25390000.0,1920x1200
86,Lenovo V14 G4 IRU 83A0008WVN (Core™  i5-13420H | 16GB | 512GB | Intel UHD | 14 inch FHD | NoOS | Xám),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,38.0,1,1.43,14990000.0,1920x1080
87,Laptop Lenovo ThinkPad E14 Gen 5 21JK00FMVN (Core™ i7-13700H | 32GB | 1TB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Lenovo,Intel,i7,32.0,48.0,intel,SSD,1024,Windows 11,14.0,1920.0,1200.0,WUXGA,57.0,1,1.43,28890000.0,1920x1200
88,Laptop HP ProBook 440 G10 9H8U9PT (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.37,26090000.0,1920 x 1080
89,Laptop Lenovo ThinkPad E14 Gen 5 21JK00FSVA (Core™ i7-13700H | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Lenovo,Intel,i7,16.0,48.0,intel,SSD,512,NoOS,14.0,1920.0,1200.0,WUXGA,57.0,1,1.43,26090000.0,1920x1200
90,Laptop HP ProBook 440 G10 9H8U3PT (Core i5-1335U | 8GB | 256GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.37,20590000.0,1920 x 1080
91,Laptop Asus Vivobook 14 X1404ZA-NK389W (Intel Core i7-1255U | 16GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,42.0,1,1.4,17990000.0,1920 x 1080
92,Laptop Asus Vivobook 15 X1504ZA NJ517W (Core™ i5-1235U | 16GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,42.0,1,1.7,16490000.0,1920 x 1080
93,Laptop Asus Vivobook 14 X1404ZA-NK386W (Intel Core i3-1215U | 8GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Xanh),Asus,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,42.0,1,1.4,11990000.0,1920 x 1080
94,Laptop Dell Latitude 7340 L73401335U16512G (Intel Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Ubuntu),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,13.3,1920.0,1080.0,FHD,41.0,1,1.15,36490000.0,1920x1080
95,Laptop Dell Latitude 5440 L54401335U08512G (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Ubuntu),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Ubuntu,14.0,1920.0,1080.0,FHD,54.0,1,1.36,25990000.0,1920x1080
96,Laptop Dell Latitude 5440 L54401335U16512G (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Ubuntu),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,14.0,1920.0,1080.0,FHD,54.0,1,1.36,27490000.0,1920x1080
97,HP Probook 450 G10 873C2PA (Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,15590000.0,1920 x 1080
98,Laptop Lenovo ThinkPad X13 Gen 4 21EXS0L500 (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | Win11 Pro | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1200.0,WUXGA,41.0,1,1.12,38890000.0,1920x1200
99,Laptop Acer Aspire 5 A514-56P-562P NX.KHRSV.008 (Core i5-1335U | 8GB | 512GB | Intel UHD Graphics | 14 inch FHD+ | Win11 | Xám),Acer,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,FHD,50.0,1,1.5,15990000.0,"WUXGA, 1920 x 1200"
100,Laptop Acer Aspire 5 A515-58P-71EJ NX.KHJSV.00A (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,20490000.0,1920 x 1080
101,Laptop Acer Aspire 5 A515-58M-56YX NX.KQ8SV.005 (Core i5-13420H | 16GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,17490000.0,1920 x 1080
102,Laptop Acer Aspire 5 A515-58M-79R7 NX.KQ8SV.007 (Core i7-13620H | 16GB | 512GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,20990000.0,1920 x 1080
103,Laptop Acer Swift X SFX14-71G-78SY NX.KEVSV.006 (Core™ i7-13700H | 32GB | 1TB | RTX 4050 | 14.5 inch 2.8K OLED 120Hz | Win 11 | Xám),Acer,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,14.5,2880.0,1800.0,2.8K,76.0,1,1.5,42990000.0,"WQXGA+, 2880x1800"
104,HP ProBook 440 G10 9H8U6PT (Core i5-1335U | 16GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.37,22990000.0,1920 x 1080
105,HP 15-fd0237TU 9Q972PA (Core™ i5-1335U | 8GB | 512GB | Iris® Xᵉ Graphics | 15.6 inch FHD | Win11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,41.0,1,1.59,18790000.0,1920 x 1080
106,Laptop Acer Aspire 3 A315-510P-34XZ NX.KDHSV.006 (Core i3-N305 | 8GB | 512GB | Intel UHD | 15.6 inch FHD | WIn 11 | Bạc),Acer,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,40.0,1,1.7,10990000.0,1920 x 1080
107,HP 240 G10 9H2E4PT (Core i5-1335U | 16GB | 512GB | Intel UHD Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,41.0,1,1.47,19590000.0,1920 x 1080
108,"Laptop Dell Inspiron 13 5330 (Core i5-1340P, Ram16GB, 512GB SSD, Iris Xe Graphics, 13inh 2.5K, Bạc)",Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,2560.0,1440.0,2.5K,54.0,1,1.3,21990000.0,2560x1440
109,"Laptop Dell Inspiron 13 5330 (Core i5-1340P, Ram16GB, 512GB SSD, Iris Xe Graphics, 13inh 2.5K, Vàng Hồng)",Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,2560.0,1440.0,2.5K,54.0,1,1.3,21990000.0,2560x1440
110,Dell Latitude 5540 42LT554001 (Intel Core i7-1355U | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD IPS | Ubuntu),Dell,Intel,i7,8.0,12.0,intel,SSD,256,Fedora,14.0,1920.0,1080.0,FHD,42.0,1,1.6,21990000.0,1920x1080
111,Dell Latitude 7340 XCTO 42LT734002 (Core i7-1355U | 16GB | 256GB | Intel Iris Xe | 13.3 inch FHD+ | Ubuntu | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,256,Ubuntu,13.3,1920.0,1200.0,FHD,57.0,1,1.15,21990000.0,1920x1200
112,HP 15-fd0235TU 9Q970PA  (Core™ i5-1335U | 16GB | 512GB | Iris® Xᵉ Graphics | 15.6 inch FHD | Win11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,41.0,1,1.59,19590000.0,1920 x 1080
113,HP Probook 450 G10 9H1N6PT (Core  i7-1355U | 8GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,25890000.0,1920 x 1080
114,Laptop HP Probook 450 G10 9H8H1PT (Core  i7-1355U | 16GB | 512GB |  Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,0,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,26990000.0,1920 x 1080
115,Laptop HP Probook 450 G10 9H1N8PT (Core i5-1335U | 16GB | 512GB | RTX™ 2050 4GB | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,nvidia,SSD,0,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,26390000.0,1920 x 1080
116,HP Probook 450 G10 9H1N5PT (Core i5-1335U | 16GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,22590000.0,1920 x 1080
117,HP Probook 450 G10 9H1N4PT (Core i5-1335U | 8GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,21590000.0,1920 x 1080
118,Laptop HP Probook 450 G10 9H8H2PT (Core  i7-1355U | 16GB | 512GB | RTX™ 2050 4GB | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,30590000.0,1920 x 1080
119,Laptop Lenovo ThinkPad E14 Gen 5 21JK006BVN (Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Lenovo,Intel,i5,16.0,40.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,47.0,1,1.53,21590000.0,1920x1200
120,HP Elitebook 630 G10 9J0B6PT (Core i7-1355U | 8GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Win 11 | Bạc),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,26790000.0,1920 x 1080
121,HP Elitebook 630 G10 9J0B5PT (Core i5-1335U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,24390000.0,1920x1080
122,HP Elitebook 630 G10 9J0B7PT (Core i7-1355U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,1920.0,1080.0,FHD,42.0,1,1.28,27490000.0,1920x1080
123,Lenovo V15 G4 IRU 83A1000LVN (Intel® Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,38.0,1,1.65,16190000.0,1920x1080
124,Lenovo V14 G4 IRU 83A0000GVN (Core™ i3-1315U | 8GB | 256GB | Intel® UHD Graphics | 14 inch FHD | Non OS | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,NoOS,14,1920.0,1080.0,FHD,38.0,1,1.43,10390000.0,1920x1080
125,Lenovo V14 G4 IRU 83A0000TVN (Core™ i3-1315U | 8GB | 512GB | Intel® UHD Graphics | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,38.0,1,1.43,11990000.0,1920x1080
126,Laptop Asus Vivobook 14X OLED K3405ZF-KM184W  (Core™ i5-12500H | 16GB | 512GB | RTX™ 2050 | 14inch 2.8K OLED  | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,14,2880.0,1800.0,2.8K,63.0,1,1.4,25990000.0,2880 x 1800
127,Laptop Acer Aspire 5 A515-58P-35EU NX.KHJSV.006 (Intel Core i3-1305U | 8GB | 512GB | Intel UHD | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i3,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,12990000.0,1920 x 1080
128,Laptop Acer Aspire 5 A515-58M-951T NX.KQ8SV.001 (Intel Core i9-13900H | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,50.0,1,1.7,23990000.0,1920 x 1080
129,"Laptop Lenovo ThinkPad E16 Gen 1 (Core™ i7-1355U, Ram 16GB, 512GB SSD, Intel Iris Xe,  16 inch WUXGA,  Win 11, Đen)",Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,1920.0,1200.0,WUXGA,47.0,1,1.97,22990000.0,1920x1200
130,Laptop Lenovo ThinkPad E16 Gen 1 21JN005KVA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 16 inch WUXGA | No OS | Đen),Lenovo,Intel,i5,16.0,40.0,intel,SSD,512,NoOS,16.0,1920.0,1200.0,WUXGA,47.0,1,1.81,21890000.0,1920x1200
131,Lenovo V14 G4 IRU 83A00010VN (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,38.0,1,1.43,21990000.0,1920x1080
132,Lenovo V14 G4 IRU 83A0000HVN (Core™ i3-1315U | 16GB | 512GB | Intel® UHD Graphics | 14 inch FHD | Non OS | Xám),Lenovo,Intel,i3,16.0,24.0,intel,SSD,512,NoOS,14,1920.0,1080.0,FHD,38.0,1,1.43,11690000.0,1920x1080
133,Lenovo ThinkBook 16 G6 IRL 21KH00C0VN (Core™ i5-13500H | 16GB | 512GB | 16inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,Windows 11,16,1920.0,1200.0,WUXGA,71.0,1,1.7,20990000.0,1920x1200
134,Lenovo V14 G4 IRU 83A0000MVN (Core™ i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | No OS | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,38.0,1,1.43,21990000.0,1920x1080
135,HP ProBook 440 G10 9H8U4PT (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.37,21490000.0,1920 x 1080
136,Laptop Lenovo ThinkPad P14s Gen 4 21HF0054VA (Core i7-1360P | 32GB | 1TB | RTX A500 4GB | 14 inch 2.2K | No OS | Đen),Lenovo,Intel,i7,32.0,48.0,nvidia,SSD,1024,NoOS,14,2240.0,1400.0,2.2K,52.5,1,1.34,21990000.0,2240x1400
137,Laptop Lenovo ThinkPad T14s Gen 4 21F6007XVN (Core i7-1355U | 32GB | 512GB | Intel Iris Xe Graphics | 14 inch WUXGA | Win 11 Pro | Xám),Lenovo,Intel,i7,32.0,48.0,intel,SSD,512,Windows 11,14,1920.0,1200.0,WUXGA,57.0,1,1.48,49990000.0,1920x1200
138,HP EliteBook 640 G10 873H3PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.41,28790000.0,1920 x 1080
139,Laptop HP Elite x360 1040 G10 876D1PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | Cảm ứng | Bút cảm ứng | Win 11 Pro | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,51.0,0,1.21,47990000.0,1920 x 1200
140,HP EliteBook 640 G10 873H2PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,51.0,1,1.41,27490000.0,1920 x 1080
141,Laptop Asus ExpertBook B5 B5402CVA-KI0123W (Core™ i5-1340P | 16GB | 512GB |Intel Iris Xᵉ | 14.0 inch FHD | Win 11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,63.0,1,1.27,24590000.0,1920 x 1080
142,Laptop Asus ExpertBook B5 B5402CVA-KI0229W (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xᵉ | 14.0 inch FHD | Win 11 | Đen),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,63.0,1,1.27,28590000.0,1920 x 1080
143,HP EliteBook Dragon Fly G4 876F1PA (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 13.5 inch WUXGA | Cảm ứng | Win 11 Pro | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.5,1920.0,1280.0,WUXGA,68.0,1,0.99,50990000.0,1920 x 1280
144,Laptop Asus ExpertBook B5 B5602CVA-L20164W (Core™ i5-1340P | 16GB | 512GB | Intel Iris Xᵉ | 16.0 inch WQUXGA OLED| Win 11 | Đen),Asus,Intel,i5,16.0,40.0,intel,SSD,512,Windows 11,16.0,3840.0,2400.0,FHD,84.0,1,1.5,27490000.0,3840 x 2400
145,Laptop Asus ExpertBook B1 B1502CVA-NJ0050W (Core™ i5-1355U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,42.0,1,1.69,15490000.0,1920 x 1080
146,Laptop Asus ExpertBook B1 B1502CVA-NJ0148W (Core™ i7-1355U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,42.0,1,1.69,18490000.0,1920 x 1080
147,Laptop Asus ExpertBook B1 B1502CBA-NJ1137W (Core™ i5-1235U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,42.0,1,1.69,14300000.0,1920 x 1080
148,Laptop Lenovo ThinkPad T14 Gen 4 21HES7AF00 (Core i5-1335U | 16GB | 512GB SSD | Intel Iris Xe Graphics | 14.0inch WUXGA | NoOS | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,NoOS,14,1920.0,1200.0,WUXGA,39.3,1,1.32,29490000.0,1920x1200
149,Lenovo ThinkPad L15 Gen 4 21H30024VA (Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | NoOS | Đen),Lenovo,Intel,i7,16.0,64.0,intel,SSD,512,NoOS,15.6,1920.0,1080.0,FHD,46.5,1,1.77,27290000.0,1920x1080
150,Laptop HP Envy X360 13-bf0114TU 7C0P0PA (Core i5-1230U | 8GB | 512GB | Iris Xᵉ Graphics | 13.3 inch 2.8K | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,0,Windows 11,13.3,2880.0,1800.0,2.8K,66.0,1,1.34,28790000.0,2880 x 1800
151,Lenovo V14 G4 IAH 83FR0017VN (Core i5-12500H | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | NoOS | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,NoOS,14,1920.0,1080.0,FHD,38.0,1,1.43,13490000.0,1920x1080
152,Laptop Acer Swift 3 Super SF314-71-74WD NX.KAWSV.001 (Core™ i7-12700H | 16GB | 1TB | Iris® Xe Graphics | 14inch 2.8K | Win 11 | Vàng),Acer,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,2880.0,1800.0,2.8K,57.0,1,1.4,34790000.0,2880 x 1800
153,Laptop Lenovo ThinkPad T14s Gen 4 21F6007SVN (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch 2.2K | Win 11 Pro | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,0,Windows 11,14,2240.0,1400.0,2.2K,57.0,1,1.25,35290000.0,2240x1400
154,HP ProBook 450 G10 873D3PA (Intel Core i7-1360P | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,15.6,1920.0,1080.0,FHD,51.0,1,1.78,26990000.0,1920 x 1080
155,Fujitsu UH-X 4ZR1L13928 (Core™ i7-1360P | 16GB | 1TB | Intel® Iris® Xe | 14.0 inch WUXGA | Win 11 | Office | Đen),Dell,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,1920.0,1200.0,WUXGA,64.0,1,0.888,31990000.0,1920 x 1200
156,Lenovo V14 G4 IRU 83A0000NVN (Core i7-1355U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | No OS | Xám),Lenovo,Intel,i7,8.0,16.0,intel,SSD,512,NoOS,14,1920.0,1080.0,FHD,38.0,1,1.43,18990000.0,1920x1080
157,Lenovo V15 G4 IRU 83A1000BVN (Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Non OS | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,NoOS,15.6,1920.0,1080.0,FHD,38.0,1,1.65,12390000.0,1920x1080
158,Lenovo V14 G4 IRU 83A0000XVN (Core i7-1355U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win11 | Xám),Lenovo,Intel,i7,8.0,16.0,intel,SSD,512,Windows 11,14,1920.0,1080.0,FHD,38.0,1,1.43,20190000.0,1920x1080
159,Dell Latitude 3420 L3420I5SSDFB (Core i5-1135G7 | 8GB | 256GB | Intel® Iris® Xe Graphics | 14 inch FHD | Fedora | Đen),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Fedora,14.0,1920.0,1080.0,FHD,41.0,1,1.52,17990000.0,1920 x 1080
160,Lenovo V15 G4 IRU 83A1000SVN (Intel Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,Windows 11,15.6,1920.0,1080.0,FHD,38.0,1,1.65,13790000.0,1920x1080
161,Dell Latitude 7340 XCTO 42LT734001 (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Ubuntu | Xám),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Ubuntu,13.3,1920.0,1200.0,FHD,57.0,1,1.15,21990000.0,1920x1200
162,Dell Latitude 5440 71021492 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Fedora | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Fedora,14.0,1920.0,1080.0,FHD,54.0,1,1.36,30990000.0,1920x1080
163,Laptop Asus ExpertBook B1 B1402CVA-NK0176W (Core™ i5-1335U | 16GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.46,16290000.0,1920 x 1080
164,Laptop Asus ExpertBook B1 B1402CVA-NK0062W (Core™ i5-1335U | 8GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.46,15490000.0,1920 x 1080
165,Dell Latitude 7340 71021493 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Fedora | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Fedora,13.3,1920.0,1200.0,FHD,57.0,1,1.15,40090000.0,1920x1200
166,Laptop Asus ExpertBook B1 B1402CVA-NK0149W (Core™ i5-1335U | 8GB | 256GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.46,14990000.0,1920 x 1080
167,Dell Latitude 9440 71021494 (Intel Core i7-1365U | 16GB | 512GB | Intel Iris Xe | 14 inch QHD | CẢm ứng | Win 11 Pro | Grey),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,2560.0,1600.0,QHD,60.0,1,1.53,66100000.0,2560x1600
168,Laptop Asus ExpertBook B1 B1402CVA-NK0177W (Core™ i7-1255U | 16GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.46,19290000.0,1920 x 1080
169,Laptop Asus ExpertBook B1 B1402CVA-NK0157W (Core™ i7-1255U | 8GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,1920.0,1080.0,FHD,42.0,1,1.46,18490000.0,1920 x 1080
170,Laptop Acer Swift Go SFG14-71-74CP NX.KPZSV.004 (Core i7-13700H | 16GB | 512GB | Intel Iris Xe | 14 inch OLED 2.8K | Win 11 | Sunshiny Gold),Acer,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14,2880.0,1800.0,2.8K,65.0,1,1.2,28690000.0,2880 x 1800
171,Laptop Acer Aspire 5 A514-56P-742F NX.KHRSV.005 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe Graphics | 14 inch WUXGA | Win11 | Gray),Acer,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,1920.0,1200.0,WUXGA,50.0,1,1.5,19990000.0,1920 x 1200
